order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMR34902202,1-Mar-22,789902,25891202,311,4-Mar-22,4-Mar-22,311,1,1,1
FMR32320202,1-Mar-22,789320,25891202,211,2-Mar-22,3-Mar-22,211,1,0,0
FMR33320202,1-Mar-22,789320,25891202,209,3-Mar-22,5-Mar-22,188,0,0,0
FMR32403401,1-Mar-22,789403,25891202,472,2-Mar-22,2-Mar-22,472,1,1,1
FMR34703602,1-Mar-22,789703,25891202,185,4-Mar-22,4-Mar-22,167,0,1,0
FMR34303602,1-Mar-22,789303,25891202,160,4-Mar-22,4-Mar-22,144,0,1,0
FMR32721603,1-Mar-22,789721,25891202,178,2-Mar-22,2-Mar-22,169,0,1,0
FMR33421203,1-Mar-22,789421,25891202,332,3-Mar-22,6-Mar-22,332,1,0,0
FMR34421601,1-Mar-22,789421,25891202,132,4-Mar-22,5-Mar-22,125,0,0,0
FMR33101202,1-Mar-22,789101,25891202,150,3-Mar-22,4-Mar-22,150,1,0,0
FMR34401503,1-Mar-22,789401,25891202,173,4-Mar-22,4-Mar-22,173,1,1,1
FMR33503502,1-Mar-22,789503,25891202,214,3-Mar-22,3-Mar-22,214,1,1,1
FMR33601202,1-Mar-22,789601,25891202,411,3-Mar-22,4-Mar-22,390,0,0,0
FMR34201202,1-Mar-22,789201,25891202,175,4-Mar-22,4-Mar-22,175,1,1,1
FMR32521202,1-Mar-22,789521,25891202,479,2-Mar-22,5-Mar-22,479,1,0,0
FMR33521202,1-Mar-22,789521,25891202,347,3-Mar-22,3-Mar-22,347,1,1,1
FMR34520602,1-Mar-22,789520,25891202,200,4-Mar-22,6-Mar-22,200,1,0,0
FMR33720202,1-Mar-22,789720,25891202,270,3-Mar-22,3-Mar-22,270,1,1,1
FMR32202603,1-Mar-22,789202,25891202,342,2-Mar-22,2-Mar-22,274,0,1,0
FMR33202502,1-Mar-22,789202,25891202,130,3-Mar-22,3-Mar-22,130,1,1,1
FMR33522202,1-Mar-22,789522,25891202,280,3-Mar-22,3-Mar-22,252,0,1,0
FMR32203402,1-Mar-22,789203,25891303,64,2-Mar-22,2-Mar-22,64,1,1,1
FMR33103602,1-Mar-22,789103,25891303,40,3-Mar-22,3-Mar-22,32,0,1,0
FMR32721603,1-Mar-22,789721,25891303,69,2-Mar-22,2-Mar-22,69,1,1,1
FMR32522303,1-Mar-22,789522,25891303,63,2-Mar-22,1-Mar-22,50,0,1,0
FMR32601303,1-Mar-22,789601,25891303,95,2-Mar-22,3-Mar-22,95,1,0,0
FMR33601303,1-Mar-22,789601,25891303,69,3-Mar-22,3-Mar-22,66,0,1,0
FMR33703303,1-Mar-22,789703,25891303,76,3-Mar-22,2-Mar-22,76,1,1,1
FMR34720303,1-Mar-22,789720,25891303,27,4-Mar-22,6-Mar-22,27,1,0,0
FMR34420303,1-Mar-22,789420,25891303,63,4-Mar-22,4-Mar-22,57,0,1,0
FMR32622502,1-Mar-22,789622,25891303,51,2-Mar-22,2-Mar-22,51,1,1,1
FMR34622602,1-Mar-22,789622,25891303,84,4-Mar-22,4-Mar-22,84,1,1,1
FMR34122303,1-Mar-22,789122,25891303,37,4-Mar-22,5-Mar-22,33,0,0,0
FMR32501601,1-Mar-22,789501,25891303,51,2-Mar-22,2-Mar-22,41,0,1,0
FMR33501401,1-Mar-22,789501,25891303,57,3-Mar-22,3-Mar-22,57,1,1,1
FMR32702601,1-Mar-22,789702,25891303,29,2-Mar-22,2-Mar-22,29,1,1,1
FMR32221303,1-Mar-22,789221,25891303,42,2-Mar-22,1-Mar-22,42,1,1,1
FMR32202402,1-Mar-22,789202,25891303,40,2-Mar-22,3-Mar-22,40,1,0,0
FMR33403501,1-Mar-22,789403,25891303,89,3-Mar-22,3-Mar-22,89,1,1,1
FMR34121303,1-Mar-22,789121,25891303,49,4-Mar-22,7-Mar-22,49,1,0,0
FMR32101601,1-Mar-22,789101,25891303,58,2-Mar-22,2-Mar-22,58,1,1,1
FMR32402303,1-Mar-22,789402,25891303,68,2-Mar-22,3-Mar-22,54,0,0,0
FMR33402303,1-Mar-22,789402,25891303,63,3-Mar-22,3-Mar-22,63,1,1,1
FMR32903403,1-Mar-22,789903,25891303,75,2-Mar-22,2-Mar-22,75,1,1,1
FMR33203403,2-Mar-22,789203,25891402,320,3-Mar-22,3-Mar-22,320,1,1,1
FMR34603203,2-Mar-22,789603,25891203,477,4-Mar-22,3-Mar-22,477,1,1,1
FMR33422203,2-Mar-22,789422,25891203,452,3-Mar-22,3-Mar-22,452,1,1,1
FMR35422503,2-Mar-22,789422,25891203,148,5-Mar-22,8-Mar-22,148,1,0,0
FMR34101203,2-Mar-22,789101,25891203,500,4-Mar-22,4-Mar-22,500,1,1,1
FMR35401203,2-Mar-22,789401,25891203,400,5-Mar-22,5-Mar-22,380,0,1,0
FMR34320402,2-Mar-22,789320,25891203,184,4-Mar-22,4-Mar-22,175,0,1,0
FMR35320402,2-Mar-22,789320,25891203,490,5-Mar-22,5-Mar-22,490,1,1,1
FMR34721601,2-Mar-22,789721,25891203,293,4-Mar-22,4-Mar-22,264,0,1,0
FMR34202203,2-Mar-22,789202,25891203,206,4-Mar-22,3-Mar-22,206,1,1,1
FMR33503203,2-Mar-22,789503,25891203,308,3-Mar-22,6-Mar-22,308,1,0,0
FMR35121203,2-Mar-22,789121,25891203,197,5-Mar-22,5-Mar-22,197,1,1,1
FMR34221203,2-Mar-22,789221,25891203,343,4-Mar-22,3-Mar-22,343,1,1,1
FMR35221203,2-Mar-22,789221,25891203,294,5-Mar-22,5-Mar-22,279,0,1,0
FMR35321603,2-Mar-22,789321,25891203,280,5-Mar-22,5-Mar-22,224,0,1,0
FMR33501602,2-Mar-22,789501,25891203,352,3-Mar-22,3-Mar-22,352,1,1,1
FMR33601203,2-Mar-22,789601,25891203,491,3-Mar-22,3-Mar-22,466,0,1,0
FMR35622603,2-Mar-22,789622,25891203,185,5-Mar-22,5-Mar-22,185,1,1,1
FMR35902601,2-Mar-22,789902,25891203,474,5-Mar-22,5-Mar-22,474,1,1,1
FMR35402501,2-Mar-22,789402,25891203,128,5-Mar-22,5-Mar-22,128,1,1,1
FMR33702602,2-Mar-22,789702,25891203,341,3-Mar-22,3-Mar-22,324,0,1,0
FMR33520203,2-Mar-22,789520,25891203,236,3-Mar-22,2-Mar-22,212,0,1,0
FMR35320402,2-Mar-22,789320,25891302,24,5-Mar-22,5-Mar-22,22,0,1,0
FMR35603302,2-Mar-22,789603,25891302,61,5-Mar-22,4-Mar-22,61,1,1,1
FMR35621302,2-Mar-22,789621,25891302,97,5-Mar-22,5-Mar-22,97,1,1,1
FMR33321303,2-Mar-22,789321,25891302,55,3-Mar-22,3-Mar-22,44,0,1,0
FMR33420302,2-Mar-22,789420,25891302,65,3-Mar-22,5-Mar-22,62,0,0,0
FMR34420302,2-Mar-22,789420,25891302,24,4-Mar-22,7-Mar-22,24,1,0,0
FMR34220501,2-Mar-22,789220,25891302,58,4-Mar-22,4-Mar-22,55,0,1,0
FMR34122403,2-Mar-22,789122,25891302,51,4-Mar-22,5-Mar-22,48,0,0,0
FMR35122302,2-Mar-22,789122,25891302,49,5-Mar-22,8-Mar-22,49,1,0,0
FMR35303601,2-Mar-22,789303,25891302,23,5-Mar-22,5-Mar-22,22,0,1,0
FMR33720403,2-Mar-22,789720,25891302,75,3-Mar-22,3-Mar-22,75,1,1,1
FMR35720302,2-Mar-22,789720,25891302,32,5-Mar-22,4-Mar-22,30,0,1,0
FMR34703601,2-Mar-22,789703,25891302,99,4-Mar-22,4-Mar-22,99,1,1,1
FMR34101302,2-Mar-22,789101,25891302,64,4-Mar-22,5-Mar-22,61,0,0,0
FMR34522401,2-Mar-22,789522,25891302,83,4-Mar-22,6-Mar-22,83,1,0,0
FMR34121401,2-Mar-22,789121,25891302,56,4-Mar-22,7-Mar-22,56,1,0,0
FMR34903403,2-Mar-22,789903,25891302,77,4-Mar-22,4-Mar-22,69,0,1,0
FMR35903601,2-Mar-22,789903,25891302,97,5-Mar-22,5-Mar-22,78,0,1,0
FMR34402603,2-Mar-22,789402,25891302,94,4-Mar-22,4-Mar-22,94,1,1,1
FMR33422302,2-Mar-22,789422,25891302,35,3-Mar-22,6-Mar-22,35,1,0,0
FMR34721301,2-Mar-22,789721,25891301,67,4-Mar-22,3-Mar-22,67,1,1,1
FMR35703502,2-Mar-22,789703,25891301,88,5-Mar-22,5-Mar-22,88,1,1,1
FMR35102301,2-Mar-22,789102,25891301,44,5-Mar-22,8-Mar-22,44,1,0,0
FMR33103301,2-Mar-22,789103,25891301,72,3-Mar-22,2-Mar-22,68,0,1,0
FMR33321303,2-Mar-22,789321,25891301,93,3-Mar-22,3-Mar-22,84,0,1,0
FMR35321301,2-Mar-22,789321,25891301,22,5-Mar-22,6-Mar-22,22,1,0,0
FMR34503301,2-Mar-22,789503,25891301,29,4-Mar-22,5-Mar-22,26,0,0,0
FMR34521301,2-Mar-22,789521,25891301,62,4-Mar-22,6-Mar-22,59,0,0,0
FMR33702602,2-Mar-22,789702,25891301,84,3-Mar-22,3-Mar-22,76,0,1,0
FMR34702601,2-Mar-22,789702,25891301,68,4-Mar-22,4-Mar-22,61,0,1,0
FMR35902601,2-Mar-22,789902,25891301,48,5-Mar-22,5-Mar-22,48,1,1,1
FMR33401301,2-Mar-22,789401,25891301,67,3-Mar-22,3-Mar-22,54,0,1,0
FMR33721102,2-Mar-22,789721,25891102,483,3-Mar-22,3-Mar-22,386,0,1,0
FMR34601501,2-Mar-22,789601,25891102,492,4-Mar-22,4-Mar-22,492,1,1,1
FMR34402603,2-Mar-22,789402,25891102,388,4-Mar-22,4-Mar-22,388,1,1,1
FMR33221401,2-Mar-22,789221,25891102,472,3-Mar-22,3-Mar-22,472,1,1,1
FMR33622402,2-Mar-22,789622,25891102,409,3-Mar-22,3-Mar-22,409,1,1,1
FMR35902601,2-Mar-22,789902,25891102,431,5-Mar-22,5-Mar-22,431,1,1,1
FMR33503603,2-Mar-22,789503,25891102,495,3-Mar-22,3-Mar-22,495,1,1,1
FMR33321303,2-Mar-22,789321,25891102,420,3-Mar-22,3-Mar-22,420,1,1,1
FMR35420102,2-Mar-22,789420,25891102,359,5-Mar-22,7-Mar-22,287,0,0,0
FMR35220102,2-Mar-22,789220,25891102,404,5-Mar-22,4-Mar-22,404,1,1,1
FMR33101501,2-Mar-22,789101,25891102,352,3-Mar-22,3-Mar-22,317,0,1,0
FMR34101203,2-Mar-22,789101,25891102,308,4-Mar-22,4-Mar-22,308,1,1,1
FMR33102403,2-Mar-22,789102,25891102,366,3-Mar-22,3-Mar-22,329,0,1,0
FMR34621102,2-Mar-22,789621,25891102,480,4-Mar-22,7-Mar-22,480,1,0,0
FMR35122502,2-Mar-22,789122,25891502,185,5-Mar-22,6-Mar-22,185,1,0,0
FMR33320502,2-Mar-22,789320,25891502,128,3-Mar-22,3-Mar-22,128,1,1,1
FMR34201502,2-Mar-22,789201,25891502,171,4-Mar-22,4-Mar-22,171,1,1,1
FMR33301502,2-Mar-22,789301,25891502,225,3-Mar-22,3-Mar-22,180,0,1,0
FMR33203502,2-Mar-22,789203,25891502,235,3-Mar-22,4-Mar-22,223,0,0,0
FMR34203602,2-Mar-22,789203,25891502,202,4-Mar-22,4-Mar-22,202,1,1,1
FMR34202502,2-Mar-22,789202,25891502,171,4-Mar-22,4-Mar-22,154,0,1,0
FMR34121502,2-Mar-22,789121,25891502,188,4-Mar-22,3-Mar-22,188,1,1,1
FMR35520502,2-Mar-22,789520,25891502,112,5-Mar-22,5-Mar-22,106,0,1,0
FMR33103603,2-Mar-22,789103,25891502,185,3-Mar-22,3-Mar-22,185,1,1,1
FMR33603502,2-Mar-22,789603,25891502,238,3-Mar-22,3-Mar-22,238,1,1,1
FMR35503502,2-Mar-22,789503,25891502,174,5-Mar-22,5-Mar-22,139,0,1,0
FMR35101502,2-Mar-22,789101,25891502,190,5-Mar-22,5-Mar-22,190,1,1,1
FMR35703502,2-Mar-22,789703,25891502,210,5-Mar-22,5-Mar-22,210,1,1,1
FMR33702602,2-Mar-22,789702,25891502,235,3-Mar-22,3-Mar-22,211,0,1,0
FMR35702603,2-Mar-22,789702,25891502,124,5-Mar-22,5-Mar-22,124,1,1,1
FMR35303601,2-Mar-22,789303,25891502,154,5-Mar-22,5-Mar-22,154,1,1,1
FMR34321502,2-Mar-22,789321,25891502,243,4-Mar-22,4-Mar-22,243,1,1,1
FMR33501602,2-Mar-22,789501,25891502,144,3-Mar-22,3-Mar-22,144,1,1,1
FMR33203403,2-Mar-22,789203,25891403,488,3-Mar-22,3-Mar-22,488,1,1,1
FMR35203601,2-Mar-22,789203,25891403,359,5-Mar-22,5-Mar-22,359,1,1,1
FMR35321603,2-Mar-22,789321,25891403,201,5-Mar-22,5-Mar-22,201,1,1,1
FMR33903503,2-Mar-22,789903,25891403,226,3-Mar-22,3-Mar-22,215,0,1,0
FMR34903403,2-Mar-22,789903,25891403,273,4-Mar-22,4-Mar-22,273,1,1,1
FMR34501403,2-Mar-22,789501,25891403,486,4-Mar-22,4-Mar-22,462,0,1,0
FMR34420403,2-Mar-22,789420,25891403,455,4-Mar-22,6-Mar-22,455,1,0,0
FMR33201403,2-Mar-22,789201,25891403,314,3-Mar-22,3-Mar-22,314,1,1,1
FMR35902601,2-Mar-22,789902,25891403,461,5-Mar-22,5-Mar-22,415,0,1,0
FMR35703502,2-Mar-22,789703,25891403,468,5-Mar-22,5-Mar-22,468,1,1,1
FMR34503602,2-Mar-22,789503,25891403,317,4-Mar-22,4-Mar-22,317,1,1,1
FMR33122503,2-Mar-22,789122,25891403,313,3-Mar-22,3-Mar-22,297,0,1,0
FMR34122403,2-Mar-22,789122,25891403,239,4-Mar-22,5-Mar-22,239,1,0,0
FMR33102403,2-Mar-22,789102,25891403,476,3-Mar-22,3-Mar-22,476,1,1,1
FMR34102403,2-Mar-22,789102,25891403,495,4-Mar-22,4-Mar-22,495,1,1,1
FMR33202403,2-Mar-22,789202,25891403,317,3-Mar-22,3-Mar-22,317,1,1,1
FMR34202502,2-Mar-22,789202,25891403,441,4-Mar-22,4-Mar-22,441,1,1,1
FMR33720403,2-Mar-22,789720,25891403,398,3-Mar-22,3-Mar-22,398,1,1,1
FMR33303403,2-Mar-22,789303,25891403,269,3-Mar-22,3-Mar-22,242,0,1,0
FMR34521403,2-Mar-22,789521,25891403,223,4-Mar-22,4-Mar-22,223,1,1,1
FMR33121403,2-Mar-22,789121,25891403,292,3-Mar-22,6-Mar-22,292,1,0,0
FMR34702403,2-Mar-22,789702,25891403,384,4-Mar-22,5-Mar-22,346,0,0,0
FMR33301502,2-Mar-22,789301,25891403,264,3-Mar-22,3-Mar-22,264,1,1,1
FMR35301503,2-Mar-22,789301,25891403,453,5-Mar-22,6-Mar-22,453,1,0,0
FMR34601501,2-Mar-22,789601,25891403,411,4-Mar-22,4-Mar-22,390,0,1,0
FMR35622603,2-Mar-22,789622,25891403,255,5-Mar-22,5-Mar-22,255,1,1,1
FMR33403601,2-Mar-22,789403,25891503,178,3-Mar-22,3-Mar-22,178,1,1,1
FMR33321503,2-Mar-22,789321,25891503,125,3-Mar-22,2-Mar-22,125,1,1,1
FMR33902503,2-Mar-22,789902,25891503,205,3-Mar-22,3-Mar-22,205,1,1,1
FMR34603601,2-Mar-22,789603,25891503,199,4-Mar-22,4-Mar-22,199,1,1,1
FMR35603601,2-Mar-22,789603,25891503,114,5-Mar-22,5-Mar-22,114,1,1,1
FMR33903503,2-Mar-22,789903,25891503,131,3-Mar-22,3-Mar-22,131,1,1,1
FMR35301503,2-Mar-22,789301,25891503,115,5-Mar-22,6-Mar-22,115,1,0,0
FMR34402503,2-Mar-22,789402,25891503,169,4-Mar-22,3-Mar-22,169,1,1,1
FMR35303503,2-Mar-22,789303,25891503,193,5-Mar-22,6-Mar-22,193,1,0,0
FMR33122503,2-Mar-22,789122,25891503,179,3-Mar-22,3-Mar-22,161,0,1,0
FMR34422503,2-Mar-22,789422,25891503,195,4-Mar-22,5-Mar-22,195,1,0,0
FMR35422503,2-Mar-22,789422,25891503,119,5-Mar-22,8-Mar-22,119,1,0,0
FMR33403103,2-Mar-22,789403,25891103,436,3-Mar-22,2-Mar-22,414,0,1,0
FMR34521103,2-Mar-22,789521,25891103,364,4-Mar-22,7-Mar-22,364,1,0,0
FMR35521303,2-Mar-22,789521,25891103,498,5-Mar-22,7-Mar-22,498,1,0,0
FMR35522103,2-Mar-22,789522,25891103,390,5-Mar-22,4-Mar-22,390,1,1,1
FMR33622402,2-Mar-22,789622,25891103,329,3-Mar-22,3-Mar-22,329,1,1,1
FMR35122602,2-Mar-22,789122,25891103,438,5-Mar-22,5-Mar-22,394,0,1,0
FMR34101203,2-Mar-22,789101,25891103,400,4-Mar-22,4-Mar-22,400,1,1,1
FMR35401203,2-Mar-22,789401,25891103,355,5-Mar-22,5-Mar-22,355,1,1,1
FMR33102403,2-Mar-22,789102,25891103,375,3-Mar-22,3-Mar-22,375,1,1,1
FMR34102403,2-Mar-22,789102,25891103,391,4-Mar-22,4-Mar-22,391,1,1,1
FMR35721103,2-Mar-22,789721,25891103,337,5-Mar-22,5-Mar-22,337,1,1,1
FMR35321303,2-Mar-22,789321,25891103,331,5-Mar-22,7-Mar-22,331,1,0,0
FMR33422103,2-Mar-22,789422,25891103,417,3-Mar-22,4-Mar-22,375,0,0,0
FMR35422501,2-Mar-22,789422,25891103,415,5-Mar-22,5-Mar-22,394,0,1,0
FMR34221601,2-Mar-22,789221,25891601,121,4-Mar-22,4-Mar-22,121,1,1,1
FMR33703601,2-Mar-22,789703,25891601,118,3-Mar-22,3-Mar-22,118,1,1,1
FMR34703601,2-Mar-22,789703,25891601,118,4-Mar-22,4-Mar-22,118,1,1,1
FMR33601601,2-Mar-22,789601,25891601,88,3-Mar-22,2-Mar-22,84,0,1,0
FMR35601601,2-Mar-22,789601,25891601,58,5-Mar-22,5-Mar-22,55,0,1,0
FMR34702601,2-Mar-22,789702,25891601,149,4-Mar-22,4-Mar-22,149,1,1,1
FMR35902601,2-Mar-22,789902,25891601,171,5-Mar-22,5-Mar-22,154,0,1,0
FMR33403601,2-Mar-22,789403,25891601,175,3-Mar-22,3-Mar-22,175,1,1,1
FMR33521601,2-Mar-22,789521,25891601,148,3-Mar-22,3-Mar-22,148,1,1,1
FMR35103601,2-Mar-22,789103,25891601,125,5-Mar-22,5-Mar-22,125,1,1,1
FMR34201601,2-Mar-22,789201,25891601,100,4-Mar-22,5-Mar-22,100,1,0,0
FMR34721601,2-Mar-22,789721,25891601,189,4-Mar-22,4-Mar-22,189,1,1,1
FMR35303601,2-Mar-22,789303,25891601,131,5-Mar-22,5-Mar-22,131,1,1,1
FMR35320601,2-Mar-22,789320,25891601,93,5-Mar-22,4-Mar-22,84,0,1,0
FMR33503603,2-Mar-22,789503,25891601,93,3-Mar-22,3-Mar-22,84,0,1,0
FMR34720601,2-Mar-22,789720,25891601,88,4-Mar-22,4-Mar-22,88,1,1,1
FMR34603601,2-Mar-22,789603,25891601,146,4-Mar-22,4-Mar-22,146,1,1,1
FMR35603601,2-Mar-22,789603,25891601,120,5-Mar-22,5-Mar-22,120,1,1,1
FMR35903601,2-Mar-22,789903,25891601,153,5-Mar-22,5-Mar-22,153,1,1,1
FMR34102601,2-Mar-22,789102,25891601,79,4-Mar-22,5-Mar-22,79,1,0,0
FMR35203601,2-Mar-22,789203,25891601,55,5-Mar-22,5-Mar-22,55,1,1,1
FMR33420602,2-Mar-22,789420,25891601,113,3-Mar-22,4-Mar-22,107,0,0,0
FMR35501601,2-Mar-22,789501,25891601,169,5-Mar-22,5-Mar-22,169,1,1,1
FMR33220402,2-Mar-22,789220,25891402,320,3-Mar-22,3-Mar-22,320,1,1,1
FMR35420402,2-Mar-22,789420,25891402,461,5-Mar-22,4-Mar-22,461,1,1,1
FMR34320402,2-Mar-22,789320,25891402,453,4-Mar-22,4-Mar-22,362,0,1,0
FMR35320402,2-Mar-22,789320,25891402,297,5-Mar-22,5-Mar-22,297,1,1,1
FMR35603402,2-Mar-22,789603,25891402,353,5-Mar-22,6-Mar-22,318,0,0,0
FMR35601601,2-Mar-22,789601,25891402,280,5-Mar-22,5-Mar-22,224,0,1,0
FMR33520402,2-Mar-22,789520,25891402,311,3-Mar-22,5-Mar-22,295,0,0,0
FMR34403602,2-Mar-22,789403,25891402,391,4-Mar-22,4-Mar-22,391,1,1,1
FMR35321603,2-Mar-22,789321,25891402,466,5-Mar-22,5-Mar-22,466,1,1,1
FMR33621402,2-Mar-22,789621,25891402,413,3-Mar-22,6-Mar-22,413,1,0,0
FMR33622402,2-Mar-22,789622,25891402,360,3-Mar-22,3-Mar-22,360,1,1,1
FMR34421402,2-Mar-22,789421,25891402,241,4-Mar-22,7-Mar-22,217,0,0,0
FMR33102402,2-Mar-22,789102,25891402,450,3-Mar-22,6-Mar-22,450,1,0,0
FMR34102403,2-Mar-22,789102,25891402,472,4-Mar-22,4-Mar-22,425,0,1,0
FMR34202502,2-Mar-22,789202,25891402,237,4-Mar-22,4-Mar-22,237,1,1,1
FMR34122202,2-Mar-22,789122,25891201,129,4-Mar-22,7-Mar-22,116,0,0,0
FMR35621302,2-Mar-22,789621,25891201,251,5-Mar-22,5-Mar-22,251,1,1,1
FMR33420302,2-Mar-22,789420,25891201,457,3-Mar-22,5-Mar-22,457,1,0,0
FMR35401201,2-Mar-22,789401,25891201,247,5-Mar-22,6-Mar-22,247,1,0,0
FMR34402603,2-Mar-22,789402,25891201,446,4-Mar-22,4-Mar-22,446,1,1,1
FMR33902503,2-Mar-22,789902,25891201,458,3-Mar-22,3-Mar-22,412,0,1,0
FMR34721601,2-Mar-22,789721,25891201,473,4-Mar-22,4-Mar-22,473,1,1,1
FMR35103601,2-Mar-22,789103,25891201,404,5-Mar-22,5-Mar-22,384,0,1,0
FMR35422501,2-Mar-22,789422,25891201,394,5-Mar-22,5-Mar-22,394,1,1,1
FMR34503301,2-Mar-22,789503,25891201,209,4-Mar-22,5-Mar-22,209,1,0,0
FMR33703601,2-Mar-22,789703,25891201,303,3-Mar-22,3-Mar-22,303,1,1,1
FMR35220201,2-Mar-22,789220,25891201,342,5-Mar-22,5-Mar-22,308,0,1,0
FMR33903503,2-Mar-22,789903,25891201,451,3-Mar-22,3-Mar-22,361,0,1,0
FMR35903201,2-Mar-22,789903,25891201,388,5-Mar-22,6-Mar-22,349,0,0,0
FMR33520201,2-Mar-22,789520,25891201,237,3-Mar-22,6-Mar-22,237,1,0,0
FMR34520201,2-Mar-22,789520,25891201,191,4-Mar-22,5-Mar-22,191,1,0,0
FMR35422501,2-Mar-22,789422,25891501,171,5-Mar-22,5-Mar-22,171,1,1,1
FMR35501601,2-Mar-22,789501,25891501,129,5-Mar-22,5-Mar-22,123,0,1,0
FMR35902601,2-Mar-22,789902,25891501,238,5-Mar-22,5-Mar-22,238,1,1,1
FMR34601501,2-Mar-22,789601,25891501,101,4-Mar-22,4-Mar-22,96,0,1,0
FMR34522603,2-Mar-22,789522,25891501,144,4-Mar-22,7-Mar-22,144,1,0,0
FMR34221601,2-Mar-22,789221,25891501,235,4-Mar-22,4-Mar-22,235,1,1,1
FMR33101501,2-Mar-22,789101,25891501,185,3-Mar-22,3-Mar-22,185,1,1,1
FMR35101502,2-Mar-22,789101,25891501,162,5-Mar-22,5-Mar-22,162,1,1,1
FMR33521501,2-Mar-22,789521,25891501,171,3-Mar-22,6-Mar-22,171,1,0,0
FMR34421603,2-Mar-22,789421,25891501,128,4-Mar-22,6-Mar-22,122,0,0,0
FMR35402501,2-Mar-22,789402,25891501,181,5-Mar-22,5-Mar-22,181,1,1,1
FMR34220501,2-Mar-22,789220,25891501,152,4-Mar-22,4-Mar-22,152,1,1,1
FMR34202502,2-Mar-22,789202,25891501,105,4-Mar-22,4-Mar-22,105,1,1,1
FMR33301502,2-Mar-22,789301,25891501,228,3-Mar-22,3-Mar-22,228,1,1,1
FMR34301501,2-Mar-22,789301,25891501,215,4-Mar-22,5-Mar-22,215,1,0,0
FMR33503603,2-Mar-22,789503,25891602,187,3-Mar-22,3-Mar-22,187,1,1,1
FMR34503602,2-Mar-22,789503,25891602,116,4-Mar-22,4-Mar-22,110,0,1,0
FMR33301602,2-Mar-22,789301,25891602,186,3-Mar-22,5-Mar-22,186,1,0,0
FMR33702602,2-Mar-22,789702,25891602,81,3-Mar-22,3-Mar-22,77,0,1,0
FMR33420602,2-Mar-22,789420,25891602,164,3-Mar-22,4-Mar-22,164,1,0,0
FMR33402602,2-Mar-22,789402,25891602,178,3-Mar-22,3-Mar-22,160,0,1,0
FMR34203602,2-Mar-22,789203,25891602,194,4-Mar-22,4-Mar-22,194,1,1,1
FMR35121602,2-Mar-22,789121,25891602,84,5-Mar-22,4-Mar-22,76,0,1,0
FMR35522602,2-Mar-22,789522,25891602,91,5-Mar-22,6-Mar-22,86,0,0,0
FMR35622603,2-Mar-22,789622,25891602,100,5-Mar-22,5-Mar-22,100,1,1,1
FMR34902602,2-Mar-22,789902,25891602,150,4-Mar-22,4-Mar-22,135,0,1,0
FMR33501602,2-Mar-22,789501,25891602,119,3-Mar-22,3-Mar-22,95,0,1,0
FMR35421602,2-Mar-22,789421,25891602,60,5-Mar-22,6-Mar-22,57,0,0,0
FMR35122602,2-Mar-22,789122,25891602,148,5-Mar-22,5-Mar-22,141,0,1,0
FMR34403602,2-Mar-22,789403,25891602,74,4-Mar-22,4-Mar-22,74,1,1,1
FMR33220101,2-Mar-22,789220,25891101,411,3-Mar-22,2-Mar-22,390,0,1,0
FMR35201303,2-Mar-22,789201,25891101,368,5-Mar-22,5-Mar-22,368,1,1,1
FMR34522101,2-Mar-22,789522,25891101,477,4-Mar-22,4-Mar-22,477,1,1,1
FMR35303101,2-Mar-22,789303,25891101,339,5-Mar-22,4-Mar-22,339,1,1,1
FMR34603601,2-Mar-22,789603,25891101,319,4-Mar-22,4-Mar-22,319,1,1,1
FMR34321101,2-Mar-22,789321,25891101,339,4-Mar-22,5-Mar-22,339,1,0,0
FMR35321101,2-Mar-22,789321,25891101,347,5-Mar-22,4-Mar-22,347,1,1,1
FMR35203601,2-Mar-22,789203,25891101,344,5-Mar-22,5-Mar-22,344,1,1,1
FMR33121101,2-Mar-22,789121,25891101,349,3-Mar-22,5-Mar-22,349,1,0,0
FMR35721103,2-Mar-22,789721,25891101,486,5-Mar-22,5-Mar-22,486,1,1,1
FMR33702602,2-Mar-22,789702,25891101,302,3-Mar-22,3-Mar-22,302,1,1,1
FMR35122502,2-Mar-22,789122,25891101,409,5-Mar-22,6-Mar-22,368,0,0,0
FMR34421402,2-Mar-22,789421,25891101,376,4-Mar-22,7-Mar-22,376,1,0,0
FMR35503502,2-Mar-22,789503,25891101,318,5-Mar-22,5-Mar-22,318,1,1,1
FMR34301101,2-Mar-22,789301,25891101,395,4-Mar-22,4-Mar-22,355,0,1,0
FMR33402602,2-Mar-22,789402,25891101,379,3-Mar-22,3-Mar-22,379,1,1,1
FMR34402603,2-Mar-22,789402,25891101,474,4-Mar-22,4-Mar-22,474,1,1,1
FMR35603601,2-Mar-22,789603,25891401,303,5-Mar-22,5-Mar-22,303,1,1,1
FMR33402602,2-Mar-22,789402,25891401,308,3-Mar-22,3-Mar-22,308,1,1,1
FMR33622402,2-Mar-22,789622,25891401,309,3-Mar-22,3-Mar-22,309,1,1,1
FMR34121401,2-Mar-22,789121,25891401,494,4-Mar-22,7-Mar-22,494,1,0,0
FMR35501401,2-Mar-22,789501,25891401,453,5-Mar-22,4-Mar-22,453,1,1,1
FMR35102401,2-Mar-22,789102,25891401,433,5-Mar-22,5-Mar-22,433,1,1,1
